# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=blackhole magic=0x7B10CE05 unroll=64 probe_mask=0xFFFFF dvalid_setup=once src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t3,17,MVMUL,MATH,3,2,32,64,36273
A,t3,17,MVMUL,MATH,3,2,64,64,73608
A,t3,17,MVMUL,MATH,3,2,96,64,110472
A,t3,17,MVMUL,MATH,3,2,128,64,147336
A,t3,18,ELWADD,MATH,3,2,32,64,36731
A,t3,18,ELWADD,MATH,3,2,64,64,73609
A,t3,18,ELWADD,MATH,3,2,96,64,110472
A,t3,18,ELWADD,MATH,3,2,128,64,147336
A,t3,19,ELWMUL,MATH,3,2,32,64,36730
A,t3,19,ELWMUL,MATH,3,2,64,64,73610
A,t3,19,ELWMUL,MATH,3,2,96,64,110472
A,t3,19,ELWMUL,MATH,3,2,128,64,147336
B,LoFi,0,matmul_tiles,MATH,3,0,64,1,2333
B,LoFi,0,matmul_tiles,MATH,3,0,128,1,4500
B,LoFi,0,matmul_tiles,MATH,3,0,192,1,6730
B,LoFi,0,matmul_tiles,MATH,3,0,256,1,8954
B,LoFi,0,matmul_tiles,MATH,3,1,64,1,2203
B,LoFi,0,matmul_tiles,MATH,3,1,128,1,4446
B,LoFi,0,matmul_tiles,MATH,3,1,192,1,6671
B,LoFi,0,matmul_tiles,MATH,3,1,256,1,8897
B,HiFi2,0,matmul_tiles,MATH,3,0,64,1,3175
B,HiFi2,0,matmul_tiles,MATH,3,0,128,1,6576
B,HiFi2,0,matmul_tiles,MATH,3,0,192,1,9879
B,HiFi2,0,matmul_tiles,MATH,3,0,256,1,13176
B,HiFi2,0,matmul_tiles,MATH,3,1,64,1,2978
B,HiFi2,0,matmul_tiles,MATH,3,1,128,1,6488
B,HiFi2,0,matmul_tiles,MATH,3,1,192,1,9789
B,HiFi2,0,matmul_tiles,MATH,3,1,256,1,13085
B,HiFi4,0,matmul_tiles,MATH,3,0,64,1,4904
B,HiFi4,0,matmul_tiles,MATH,3,0,128,1,10676
B,HiFi4,0,matmul_tiles,MATH,3,0,192,1,16020
B,HiFi4,0,matmul_tiles,MATH,3,0,256,1,21370
B,HiFi4,0,matmul_tiles,MATH,3,1,64,1,4616
B,HiFi4,0,matmul_tiles,MATH,3,1,128,1,10523
B,HiFi4,0,matmul_tiles,MATH,3,1,192,1,15867
B,HiFi4,0,matmul_tiles,MATH,3,1,256,1,21211
