# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=blackhole magic=0x7B10CE05 unroll=64 probe_mask=0xFFFFF dvalid_setup=once src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t3,17,MVMUL,MATH,3,2,32,64,36270
A,t3,17,MVMUL,MATH,3,2,64,64,73608
A,t3,17,MVMUL,MATH,3,2,96,64,110472
A,t3,17,MVMUL,MATH,3,2,128,64,147338
A,t3,18,ELWADD,MATH,3,2,32,64,36731
A,t3,18,ELWADD,MATH,3,2,64,64,73608
A,t3,18,ELWADD,MATH,3,2,96,64,110474
A,t3,18,ELWADD,MATH,3,2,128,64,147338
A,t3,19,ELWMUL,MATH,3,2,32,64,36731
A,t3,19,ELWMUL,MATH,3,2,64,64,73608
A,t3,19,ELWMUL,MATH,3,2,96,64,110474
A,t3,19,ELWMUL,MATH,3,2,128,64,147338
B,LoFi,0,matmul_tiles,MATH,3,0,64,1,2308
B,LoFi,0,matmul_tiles,MATH,3,0,128,1,4496
B,LoFi,0,matmul_tiles,MATH,3,0,192,1,6724
B,LoFi,0,matmul_tiles,MATH,3,0,256,1,8952
B,LoFi,0,matmul_tiles,MATH,3,1,64,1,2201
B,LoFi,0,matmul_tiles,MATH,3,1,128,1,4444
B,LoFi,0,matmul_tiles,MATH,3,1,192,1,6665
B,LoFi,0,matmul_tiles,MATH,3,1,256,1,8893
B,HiFi2,0,matmul_tiles,MATH,3,0,64,1,3177
B,HiFi2,0,matmul_tiles,MATH,3,0,128,1,6576
B,HiFi2,0,matmul_tiles,MATH,3,0,192,1,9880
B,HiFi2,0,matmul_tiles,MATH,3,0,256,1,13173
B,HiFi2,0,matmul_tiles,MATH,3,1,64,1,2972
B,HiFi2,0,matmul_tiles,MATH,3,1,128,1,6491
B,HiFi2,0,matmul_tiles,MATH,3,1,192,1,9787
B,HiFi2,0,matmul_tiles,MATH,3,1,256,1,13085
B,HiFi4,0,matmul_tiles,MATH,3,0,64,1,4904
B,HiFi4,0,matmul_tiles,MATH,3,0,128,1,10676
B,HiFi4,0,matmul_tiles,MATH,3,0,192,1,16020
B,HiFi4,0,matmul_tiles,MATH,3,0,256,1,21370
B,HiFi4,0,matmul_tiles,MATH,3,1,64,1,4619
B,HiFi4,0,matmul_tiles,MATH,3,1,128,1,10523
B,HiFi4,0,matmul_tiles,MATH,3,1,192,1,15867
B,HiFi4,0,matmul_tiles,MATH,3,1,256,1,21211
