# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=wormhole magic=0x7B10CE05 unroll=64 probe_mask=0xFFFFF dvalid_setup=once src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t3,17,MVMUL,MATH,3,2,32,64,24404
A,t3,17,MVMUL,MATH,3,2,64,64,49421
A,t3,17,MVMUL,MATH,3,2,96,64,74189
A,t3,17,MVMUL,MATH,3,2,128,64,98957
A,t3,18,ELWADD,MATH,3,2,32,64,24655
A,t3,18,ELWADD,MATH,3,2,64,64,49423
A,t3,18,ELWADD,MATH,3,2,96,64,74191
A,t3,18,ELWADD,MATH,3,2,128,64,98959
A,t3,19,ELWMUL,MATH,3,2,32,64,24656
A,t3,19,ELWMUL,MATH,3,2,64,64,49420
A,t3,19,ELWMUL,MATH,3,2,96,64,74199
A,t3,19,ELWMUL,MATH,3,2,128,64,98965
B,LoFi,0,matmul_tiles,MATH,3,0,64,1,4643
B,LoFi,0,matmul_tiles,MATH,3,0,128,1,9922
B,LoFi,0,matmul_tiles,MATH,3,0,192,1,14896
B,LoFi,0,matmul_tiles,MATH,3,0,256,1,19866
B,LoFi,0,matmul_tiles,MATH,3,1,64,1,4499
B,LoFi,0,matmul_tiles,MATH,3,1,128,1,9782
B,LoFi,0,matmul_tiles,MATH,3,1,192,1,14754
B,LoFi,0,matmul_tiles,MATH,3,1,256,1,19723
B,HiFi2,0,matmul_tiles,MATH,3,0,64,1,5563
B,HiFi2,0,matmul_tiles,MATH,3,0,128,1,12066
B,HiFi2,0,matmul_tiles,MATH,3,0,192,1,18113
B,HiFi2,0,matmul_tiles,MATH,3,0,256,1,24157
B,HiFi2,0,matmul_tiles,MATH,3,1,64,1,5413
B,HiFi2,0,matmul_tiles,MATH,3,1,128,1,11894
B,HiFi2,0,matmul_tiles,MATH,3,1,192,1,17935
B,HiFi2,0,matmul_tiles,MATH,3,1,256,1,23978
B,HiFi4,0,matmul_tiles,MATH,3,0,64,1,7339
B,HiFi4,0,matmul_tiles,MATH,3,0,128,1,16190
B,HiFi4,0,matmul_tiles,MATH,3,0,192,1,24283
B,HiFi4,0,matmul_tiles,MATH,3,0,256,1,32392
B,HiFi4,0,matmul_tiles,MATH,3,1,64,1,7160
B,HiFi4,0,matmul_tiles,MATH,3,1,128,1,15949
B,HiFi4,0,matmul_tiles,MATH,3,1,192,1,24043
B,HiFi4,0,matmul_tiles,MATH,3,1,256,1,32147
