# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
#
# THIS IS A REFERENCE MEASUREMENT, NOT RUN OUTPUT, and it is tracked as a
# CONTROL rather than as a result. Its whole value is that it reproduces a
# KNOWN-BAD configuration, so the artefact it produces can be pointed at
# instead of described. Nothing in this file should be read as a statement
# about the hardware's matrix unit. The primary dataset is
# tensixbench-blackhole.csv in this directory, and the sweep reads that one by
# default.
#
# device=blackhole-silicon simulator=no
# firmware_bundle=19.6.0 kmd=2.9.0
# flags: --blocks 32 --iters 64 --phase a --dvalid-per-thread
# slow_dispatch=1 dvalid_probes=on
# valid=yes rows=480 phases=A
# collected=2026-08-04
# host=unrecorded
#
# WHAT IS WRONG WITH IT, deliberately: `dvalid_setup=per-thread` issues one
# SETDVALID per *active* TRISC, so the number executed is exactly the thread
# count and thread count is perfectly confounded with SrcA/SrcB bank state. At
# three threads the third SETDVALID hands the Matrix Unit a bank it already
# owns, which the ISA docs classify as NonContractualBehavior and the vendor
# reference simulator asserts on. On Blackhole SETDVALID is
# UnsupportedFunctionality in the first place and leaves ImpliedSrc{A,B}Fmt --
# a format the Matrix Unit decodes -- UnpredictableValue.
#
# WHAT IT SHOWS: MVMUL/ELWADD/ELWMUL at 1.00/6.08/12.10 cycles per instruction
# across one, two and three threads, i.e. aggregate throughput FALLING as
# issuers are added, which no ISA document supports and which the primary
# dataset does not reproduce (3.0x, ~6.0 cycles/instruction flat). Every other
# probe in this file agrees with the primary dataset to three decimal places --
# that is what makes it a control rather than a second sample.
#
# IT ALSO SUPERSEDES THE ORIGINAL 2026-08-04 phase A dataset, which is why that
# file is no longer tracked: this is the same confounded configuration measured
# again on a newer benchmark binary, so it carries the same evidence and more.
#
# ONE RUN, ON ONE CARD, by one operator; host machine unrecorded. The firmware
# bundle and KMD versions are carried over from the same operator's 2026-08-04
# phase A run on the same card; they were not re-reported with this file.
#
# arch=blackhole magic=0x7B10CE02 unroll=64 probe_mask=0xFFFFF dvalid_setup=per-thread mm_block=8 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t1,9,SETDMAREG,THCON,1,1,64,64,4235
A,t1,9,SETDMAREG,THCON,1,1,96,64,6347
A,t1,9,SETDMAREG,THCON,1,1,128,64,8459
A,t1,10,ADDDMAREG,THCON,1,1,32,64,6058
A,t1,10,ADDDMAREG,THCON,1,1,64,64,12227
A,t1,10,ADDDMAREG,THCON,1,1,96,64,18375
A,t1,10,ADDDMAREG,THCON,1,1,128,64,24519
A,t1,11,MULDMAREG,THCON,1,1,32,64,6058
A,t1,11,MULDMAREG,THCON,1,1,64,64,12227
A,t1,11,MULDMAREG,THCON,1,1,96,64,18375
A,t1,11,MULDMAREG,THCON,1,1,128,64,24519
A,t1,12,SHIFTDMAREG,THCON,1,1,32,64,6058
A,t1,12,SHIFTDMAREG,THCON,1,1,64,64,12227
A,t1,12,SHIFTDMAREG,THCON,1,1,96,64,18375
A,t1,12,SHIFTDMAREG,THCON,1,1,128,64,24519
A,t1,13,CMPDMAREG,THCON,1,1,32,64,6058
A,t1,13,CMPDMAREG,THCON,1,1,64,64,12227
A,t1,13,CMPDMAREG,THCON,1,1,96,64,18375
A,t1,13,CMPDMAREG,THCON,1,1,128,64,24519
A,t1,14,RDCFG,CFG,1,1,32,64,2138
A,t1,14,RDCFG,CFG,1,1,64,64,4235
A,t1,14,RDCFG,CFG,1,1,96,64,6347
A,t1,14,RDCFG,CFG,1,1,128,64,8459
A,t1,15,SETRWC,MATH,1,1,32,64,2139
A,t1,15,SETRWC,MATH,1,1,64,64,4235
A,t1,15,SETRWC,MATH,1,1,96,64,6347
A,t1,15,SETRWC,MATH,1,1,128,64,8459
A,t1,16,INCRWC,MATH,1,1,32,64,2137
A,t1,16,INCRWC,MATH,1,1,64,64,4235
A,t1,16,INCRWC,MATH,1,1,96,64,6347
A,t1,16,INCRWC,MATH,1,1,128,64,8459
A,t1,17,MVMUL,MATH,1,1,32,64,2138
A,t1,17,MVMUL,MATH,1,1,64,64,4235
A,t1,17,MVMUL,MATH,1,1,96,64,6347
A,t1,17,MVMUL,MATH,1,1,128,64,8459
A,t1,18,ELWADD,MATH,1,1,32,64,2138
A,t1,18,ELWADD,MATH,1,1,64,64,4235
A,t1,18,ELWADD,MATH,1,1,96,64,6347
A,t1,18,ELWADD,MATH,1,1,128,64,8459
A,t1,19,ELWMUL,MATH,1,1,32,64,2137
A,t1,19,ELWMUL,MATH,1,1,64,64,4235
A,t1,19,ELWMUL,MATH,1,1,96,64,6347
A,t1,19,ELWMUL,MATH,1,1,128,64,8459
A,t2,0,loop_overhead,-,2,0,32,64,76
A,t2,0,loop_overhead,-,2,0,64,64,140
A,t2,0,loop_overhead,-,2,0,96,64,204
A,t2,0,loop_overhead,-,2,0,128,64,268
A,t2,1,NOP,NONE,2,0,32,64,2142
A,t2,1,NOP,NONE,2,0,64,64,4235
A,t2,1,NOP,NONE,2,0,96,64,6347
A,t2,1,NOP,NONE,2,0,128,64,8459
A,t2,2,DMANOP,TDMA,2,0,32,64,4047
A,t2,2,DMANOP,TDMA,2,0,64,64,8142
A,t2,2,DMANOP,TDMA,2,0,96,64,12238
A,t2,2,DMANOP,TDMA,2,0,128,64,16334
A,t2,3,SFPNOP,SFPU,2,0,32,64,4047
A,t2,3,SFPNOP,SFPU,2,0,64,64,8142
A,t2,3,SFPNOP,SFPU,2,0,96,64,12238
A,t2,3,SFPNOP,SFPU,2,0,128,64,16334
A,t2,4,SFPMOV,SFPU,2,0,32,64,4048
A,t2,4,SFPMOV,SFPU,2,0,64,64,8142
A,t2,4,SFPMOV,SFPU,2,0,96,64,12238
A,t2,4,SFPMOV,SFPU,2,0,128,64,16334
A,t2,5,SFPADD,SFPU,2,0,32,64,4050
A,t2,5,SFPADD,SFPU,2,0,64,64,8142
A,t2,5,SFPADD,SFPU,2,0,96,64,12238
A,t2,5,SFPADD,SFPU,2,0,128,64,16334
A,t2,6,SFPMUL,SFPU,2,0,32,64,4050
A,t2,6,SFPMUL,SFPU,2,0,64,64,8133
A,t2,6,SFPMUL,SFPU,2,0,96,64,12220
A,t2,6,SFPMUL,SFPU,2,0,128,64,16317
A,t2,7,SFPMAD,SFPU,2,0,32,64,4038
A,t2,7,SFPMAD,SFPU,2,0,64,64,8123
A,t2,7,SFPMAD,SFPU,2,0,96,64,12211
A,t2,7,SFPMAD,SFPU,2,0,128,64,16315
A,t2,8,SFPABS,SFPU,2,0,32,64,4022
A,t2,8,SFPABS,SFPU,2,0,64,64,8121
A,t2,8,SFPABS,SFPU,2,0,96,64,12211
A,t2,8,SFPABS,SFPU,2,0,128,64,16316
A,t2,9,SETDMAREG,THCON,2,0,32,64,4049
A,t2,9,SETDMAREG,THCON,2,0,64,64,8142
A,t2,9,SETDMAREG,THCON,2,0,96,64,12238
A,t2,9,SETDMAREG,THCON,2,0,128,64,16334
A,t2,10,ADDDMAREG,THCON,2,0,32,64,12102
A,t2,10,ADDDMAREG,THCON,2,0,64,64,24496
A,t2,10,ADDDMAREG,THCON,2,0,96,64,36784
A,t2,10,ADDDMAREG,THCON,2,0,128,64,49074
A,t2,11,MULDMAREG,THCON,2,0,32,64,12192
A,t2,11,MULDMAREG,THCON,2,0,64,64,24497
A,t2,11,MULDMAREG,THCON,2,0,96,64,36785
A,t2,11,MULDMAREG,THCON,2,0,128,64,49073
A,t2,12,SHIFTDMAREG,THCON,2,0,32,64,12192
A,t2,12,SHIFTDMAREG,THCON,2,0,64,64,24497
A,t2,12,SHIFTDMAREG,THCON,2,0,96,64,36785
A,t2,12,SHIFTDMAREG,THCON,2,0,128,64,49073
A,t2,13,CMPDMAREG,THCON,2,0,32,64,12192
A,t2,13,CMPDMAREG,THCON,2,0,64,64,24497
A,t2,13,CMPDMAREG,THCON,2,0,96,64,36785
A,t2,13,CMPDMAREG,THCON,2,0,128,64,49073
A,t2,14,RDCFG,CFG,2,0,32,64,4129
A,t2,14,RDCFG,CFG,2,0,64,64,8142
A,t2,14,RDCFG,CFG,2,0,96,64,12238
A,t2,14,RDCFG,CFG,2,0,128,64,16334
A,t2,15,SETRWC,MATH,2,0,32,64,4049
A,t2,15,SETRWC,MATH,2,0,64,64,8142
A,t2,15,SETRWC,MATH,2,0,96,64,12238
A,t2,15,SETRWC,MATH,2,0,128,64,16334
A,t2,16,INCRWC,MATH,2,0,32,64,4050
A,t2,16,INCRWC,MATH,2,0,64,64,8142
A,t2,16,INCRWC,MATH,2,0,96,64,12225
A,t2,16,INCRWC,MATH,2,0,128,64,16315
A,t2,17,MVMUL,MATH,2,0,32,64,12288
A,t2,17,MVMUL,MATH,2,0,64,64,24864
A,t2,17,MVMUL,MATH,2,0,96,64,37347
A,t2,17,MVMUL,MATH,2,0,128,64,49827
A,t2,18,ELWADD,MATH,2,0,32,64,12366
A,t2,18,ELWADD,MATH,2,0,64,64,24865
A,t2,18,ELWADD,MATH,2,0,96,64,37350
A,t2,18,ELWADD,MATH,2,0,128,64,49829
A,t2,19,ELWMUL,MATH,2,0,32,64,12378
A,t2,19,ELWMUL,MATH,2,0,64,64,24862
A,t2,19,ELWMUL,MATH,2,0,96,64,37350
A,t2,19,ELWMUL,MATH,2,0,128,64,49830
A,t2,0,loop_overhead,-,2,1,32,64,76
A,t2,0,loop_overhead,-,2,1,64,64,140
A,t2,0,loop_overhead,-,2,1,96,64,204
A,t2,0,loop_overhead,-,2,1,128,64,268
A,t2,1,NOP,NONE,2,1,32,64,2136
A,t2,1,NOP,NONE,2,1,64,64,4235
A,t2,1,NOP,NONE,2,1,96,64,6347
A,t2,1,NOP,NONE,2,1,128,64,8459
A,t2,2,DMANOP,TDMA,2,1,32,64,4046
A,t2,2,DMANOP,TDMA,2,1,64,64,8142
A,t2,2,DMANOP,TDMA,2,1,96,64,12238
A,t2,2,DMANOP,TDMA,2,1,128,64,16334
A,t2,3,SFPNOP,SFPU,2,1,32,64,4040
A,t2,3,SFPNOP,SFPU,2,1,64,64,8142
A,t2,3,SFPNOP,SFPU,2,1,96,64,12238
A,t2,3,SFPNOP,SFPU,2,1,128,64,16334
A,t2,4,SFPMOV,SFPU,2,1,32,64,4040
A,t2,4,SFPMOV,SFPU,2,1,64,64,8140
A,t2,4,SFPMOV,SFPU,2,1,96,64,12234
A,t2,4,SFPMOV,SFPU,2,1,128,64,16329
A,t2,5,SFPADD,SFPU,2,1,32,64,4048
A,t2,5,SFPADD,SFPU,2,1,64,64,8140
A,t2,5,SFPADD,SFPU,2,1,96,64,12234
A,t2,5,SFPADD,SFPU,2,1,128,64,16329
A,t2,6,SFPMUL,SFPU,2,1,32,64,4043
A,t2,6,SFPMUL,SFPU,2,1,64,64,8142
A,t2,6,SFPMUL,SFPU,2,1,96,64,12238
A,t2,6,SFPMUL,SFPU,2,1,128,64,16334
A,t2,7,SFPMAD,SFPU,2,1,32,64,4046
A,t2,7,SFPMAD,SFPU,2,1,64,64,8142
A,t2,7,SFPMAD,SFPU,2,1,96,64,12238
A,t2,7,SFPMAD,SFPU,2,1,128,64,16334
A,t2,8,SFPABS,SFPU,2,1,32,64,4047
A,t2,8,SFPABS,SFPU,2,1,64,64,8142
A,t2,8,SFPABS,SFPU,2,1,96,64,12238
A,t2,8,SFPABS,SFPU,2,1,128,64,16334
A,t2,9,SETDMAREG,THCON,2,1,32,64,4046
A,t2,9,SETDMAREG,THCON,2,1,64,64,8142
A,t2,9,SETDMAREG,THCON,2,1,96,64,12236
A,t2,9,SETDMAREG,THCON,2,1,128,64,16334
A,t2,10,ADDDMAREG,THCON,2,1,32,64,12100
A,t2,10,ADDDMAREG,THCON,2,1,64,64,24496
A,t2,10,ADDDMAREG,THCON,2,1,96,64,36784
A,t2,10,ADDDMAREG,THCON,2,1,128,64,49072
A,t2,11,MULDMAREG,THCON,2,1,32,64,12193
A,t2,11,MULDMAREG,THCON,2,1,64,64,24493
A,t2,11,MULDMAREG,THCON,2,1,96,64,36781
A,t2,11,MULDMAREG,THCON,2,1,128,64,49069
A,t2,12,SHIFTDMAREG,THCON,2,1,32,64,12191
A,t2,12,SHIFTDMAREG,THCON,2,1,64,64,24493
A,t2,12,SHIFTDMAREG,THCON,2,1,96,64,36781
A,t2,12,SHIFTDMAREG,THCON,2,1,128,64,49069
A,t2,13,CMPDMAREG,THCON,2,1,32,64,12199
A,t2,13,CMPDMAREG,THCON,2,1,64,64,24493
A,t2,13,CMPDMAREG,THCON,2,1,96,64,36781
A,t2,13,CMPDMAREG,THCON,2,1,128,64,49069
A,t2,14,RDCFG,CFG,2,1,32,64,4128
A,t2,14,RDCFG,CFG,2,1,64,64,8140
A,t2,14,RDCFG,CFG,2,1,96,64,12238
A,t2,14,RDCFG,CFG,2,1,128,64,16333
A,t2,15,SETRWC,MATH,2,1,32,64,4043
A,t2,15,SETRWC,MATH,2,1,64,64,8140
A,t2,15,SETRWC,MATH,2,1,96,64,12238
A,t2,15,SETRWC,MATH,2,1,128,64,16334
A,t2,16,INCRWC,MATH,2,1,32,64,4042
A,t2,16,INCRWC,MATH,2,1,64,64,8139
A,t2,16,INCRWC,MATH,2,1,96,64,12238
A,t2,16,INCRWC,MATH,2,1,128,64,16334
A,t2,17,MVMUL,MATH,2,1,32,64,12295
A,t2,17,MVMUL,MATH,2,1,64,64,24886
A,t2,17,MVMUL,MATH,2,1,96,64,37365
A,t2,17,MVMUL,MATH,2,1,128,64,49844
A,t2,18,ELWADD,MATH,2,1,32,64,12375
A,t2,18,ELWADD,MATH,2,1,64,64,24882
A,t2,18,ELWADD,MATH,2,1,96,64,37363
A,t2,18,ELWADD,MATH,2,1,128,64,49842
A,t2,19,ELWMUL,MATH,2,1,32,64,12387
A,t2,19,ELWMUL,MATH,2,1,64,64,24882
A,t2,19,ELWMUL,MATH,2,1,96,64,37363
A,t2,19,ELWMUL,MATH,2,1,128,64,49843
A,t3,0,loop_overhead,-,3,0,32,64,76
A,t3,0,loop_overhead,-,3,0,64,64,140
A,t3,0,loop_overhead,-,3,0,96,64,204
A,t3,0,loop_overhead,-,3,0,128,64,268
A,t3,1,NOP,NONE,3,0,32,64,2137
A,t3,1,NOP,NONE,3,0,64,64,4235
A,t3,1,NOP,NONE,3,0,96,64,6347
A,t3,1,NOP,NONE,3,0,128,64,8459
A,t3,2,DMANOP,TDMA,3,0,32,64,6041
A,t3,2,DMANOP,TDMA,3,0,64,64,12204
A,t3,2,DMANOP,TDMA,3,0,96,64,18352
A,t3,2,DMANOP,TDMA,3,0,128,64,24492
A,t3,3,SFPNOP,SFPU,3,0,32,64,6044
A,t3,3,SFPNOP,SFPU,3,0,64,64,12205
A,t3,3,SFPNOP,SFPU,3,0,96,64,18351
A,t3,3,SFPNOP,SFPU,3,0,128,64,24495
A,t3,4,SFPMOV,SFPU,3,0,32,64,6039
A,t3,4,SFPMOV,SFPU,3,0,64,64,12190
A,t3,4,SFPMOV,SFPU,3,0,96,64,18352
A,t3,4,SFPMOV,SFPU,3,0,128,64,24496
A,t3,5,SFPADD,SFPU,3,0,32,64,6036
A,t3,5,SFPADD,SFPU,3,0,64,64,12186
A,t3,5,SFPADD,SFPU,3,0,96,64,18344
A,t3,5,SFPADD,SFPU,3,0,128,64,24494
A,t3,6,SFPMUL,SFPU,3,0,32,64,6047
A,t3,6,SFPMUL,SFPU,3,0,64,64,12195
A,t3,6,SFPMUL,SFPU,3,0,96,64,18347
A,t3,6,SFPMUL,SFPU,3,0,128,64,24497
A,t3,7,SFPMAD,SFPU,3,0,32,64,6036
A,t3,7,SFPMAD,SFPU,3,0,64,64,12175
A,t3,7,SFPMAD,SFPU,3,0,96,64,18344
A,t3,7,SFPMAD,SFPU,3,0,128,64,24500
A,t3,8,SFPABS,SFPU,3,0,32,64,6036
A,t3,8,SFPABS,SFPU,3,0,64,64,12188
A,t3,8,SFPABS,SFPU,3,0,96,64,18347
A,t3,8,SFPABS,SFPU,3,0,128,64,24494
A,t3,9,SETDMAREG,THCON,3,0,32,64,6037
A,t3,9,SETDMAREG,THCON,3,0,64,64,12187
A,t3,9,SETDMAREG,THCON,3,0,96,64,18347
A,t3,9,SETDMAREG,THCON,3,0,128,64,24492
A,t3,10,ADDDMAREG,THCON,3,0,32,64,18112
A,t3,10,ADDDMAREG,THCON,3,0,64,64,36733
A,t3,10,ADDDMAREG,THCON,3,0,96,64,55169
A,t3,10,ADDDMAREG,THCON,3,0,128,64,73601
A,t3,11,MULDMAREG,THCON,3,0,32,64,18296
A,t3,11,MULDMAREG,THCON,3,0,64,64,36735
A,t3,11,MULDMAREG,THCON,3,0,96,64,55169
A,t3,11,MULDMAREG,THCON,3,0,128,64,73601
A,t3,12,SHIFTDMAREG,THCON,3,0,32,64,18296
A,t3,12,SHIFTDMAREG,THCON,3,0,64,64,36735
A,t3,12,SHIFTDMAREG,THCON,3,0,96,64,55169
A,t3,12,SHIFTDMAREG,THCON,3,0,128,64,73601
A,t3,13,CMPDMAREG,THCON,3,0,32,64,18302
A,t3,13,CMPDMAREG,THCON,3,0,64,64,36731
A,t3,13,CMPDMAREG,THCON,3,0,96,64,55169
A,t3,13,CMPDMAREG,THCON,3,0,128,64,73601
A,t3,14,RDCFG,CFG,3,0,32,64,6175
A,t3,14,RDCFG,CFG,3,0,64,64,12202
A,t3,14,RDCFG,CFG,3,0,96,64,18355
A,t3,14,RDCFG,CFG,3,0,128,64,24499
A,t3,15,SETRWC,MATH,3,0,32,64,6037
A,t3,15,SETRWC,MATH,3,0,64,64,12191
A,t3,15,SETRWC,MATH,3,0,96,64,18349
A,t3,15,SETRWC,MATH,3,0,128,64,24493
A,t3,16,INCRWC,MATH,3,0,32,64,6048
A,t3,16,INCRWC,MATH,3,0,64,64,12203
A,t3,16,INCRWC,MATH,3,0,96,64,18352
A,t3,16,INCRWC,MATH,3,0,128,64,24496
A,t3,17,MVMUL,MATH,3,0,32,64,24316
A,t3,17,MVMUL,MATH,3,0,64,64,49354
A,t3,17,MVMUL,MATH,3,0,96,64,74116
A,t3,17,MVMUL,MATH,3,0,128,64,98889
A,t3,18,ELWADD,MATH,3,0,32,64,24579
A,t3,18,ELWADD,MATH,3,0,64,64,49349
A,t3,18,ELWADD,MATH,3,0,96,64,74116
A,t3,18,ELWADD,MATH,3,0,128,64,98884
A,t3,19,ELWMUL,MATH,3,0,32,64,24578
A,t3,19,ELWMUL,MATH,3,0,64,64,49349
A,t3,19,ELWMUL,MATH,3,0,96,64,74117
A,t3,19,ELWMUL,MATH,3,0,128,64,98885
A,t3,0,loop_overhead,-,3,1,32,64,76
A,t3,0,loop_overhead,-,3,1,64,64,140
A,t3,0,loop_overhead,-,3,1,96,64,204
A,t3,0,loop_overhead,-,3,1,128,64,268
A,t3,1,NOP,NONE,3,1,32,64,2137
A,t3,1,NOP,NONE,3,1,64,64,4235
A,t3,1,NOP,NONE,3,1,96,64,6347
A,t3,1,NOP,NONE,3,1,128,64,8459
A,t3,2,DMANOP,TDMA,3,1,32,64,6046
A,t3,2,DMANOP,TDMA,3,1,64,64,12203
A,t3,2,DMANOP,TDMA,3,1,96,64,18347
A,t3,2,DMANOP,TDMA,3,1,128,64,24491
A,t3,3,SFPNOP,SFPU,3,1,32,64,6043
A,t3,3,SFPNOP,SFPU,3,1,64,64,12202
A,t3,3,SFPNOP,SFPU,3,1,96,64,18347
A,t3,3,SFPNOP,SFPU,3,1,128,64,24492
A,t3,4,SFPMOV,SFPU,3,1,32,64,6036
A,t3,4,SFPMOV,SFPU,3,1,64,64,12190
A,t3,4,SFPMOV,SFPU,3,1,96,64,18347
A,t3,4,SFPMOV,SFPU,3,1,128,64,24491
A,t3,5,SFPADD,SFPU,3,1,32,64,6034
A,t3,5,SFPADD,SFPU,3,1,64,64,12186
A,t3,5,SFPADD,SFPU,3,1,96,64,18346
A,t3,5,SFPADD,SFPU,3,1,128,64,24497
A,t3,6,SFPMUL,SFPU,3,1,32,64,6037
A,t3,6,SFPMUL,SFPU,3,1,64,64,12194
A,t3,6,SFPMUL,SFPU,3,1,96,64,18344
A,t3,6,SFPMUL,SFPU,3,1,128,64,24491
A,t3,7,SFPMAD,SFPU,3,1,32,64,6036
A,t3,7,SFPMAD,SFPU,3,1,64,64,12189
A,t3,7,SFPMAD,SFPU,3,1,96,64,18342
A,t3,7,SFPMAD,SFPU,3,1,128,64,24493
A,t3,8,SFPABS,SFPU,3,1,32,64,6033
A,t3,8,SFPABS,SFPU,3,1,64,64,12185
A,t3,8,SFPABS,SFPU,3,1,96,64,18346
A,t3,8,SFPABS,SFPU,3,1,128,64,24491
A,t3,9,SETDMAREG,THCON,3,1,32,64,6036
A,t3,9,SETDMAREG,THCON,3,1,64,64,12190
A,t3,9,SETDMAREG,THCON,3,1,96,64,18352
A,t3,9,SETDMAREG,THCON,3,1,128,64,24491
A,t3,10,ADDDMAREG,THCON,3,1,32,64,18126
A,t3,10,ADDDMAREG,THCON,3,1,64,64,36755
A,t3,10,ADDDMAREG,THCON,3,1,96,64,55191
A,t3,10,ADDDMAREG,THCON,3,1,128,64,73623
A,t3,11,MULDMAREG,THCON,3,1,32,64,18309
A,t3,11,MULDMAREG,THCON,3,1,64,64,36757
A,t3,11,MULDMAREG,THCON,3,1,96,64,55191
A,t3,11,MULDMAREG,THCON,3,1,128,64,73623
A,t3,12,SHIFTDMAREG,THCON,3,1,32,64,18316
A,t3,12,SHIFTDMAREG,THCON,3,1,64,64,36757
A,t3,12,SHIFTDMAREG,THCON,3,1,96,64,55191
A,t3,12,SHIFTDMAREG,THCON,3,1,128,64,73623
A,t3,13,CMPDMAREG,THCON,3,1,32,64,18317
A,t3,13,CMPDMAREG,THCON,3,1,64,64,36757
A,t3,13,CMPDMAREG,THCON,3,1,96,64,55191
A,t3,13,CMPDMAREG,THCON,3,1,128,64,73623
A,t3,14,RDCFG,CFG,3,1,32,64,6217
A,t3,14,RDCFG,CFG,3,1,64,64,12203
A,t3,14,RDCFG,CFG,3,1,96,64,18357
A,t3,14,RDCFG,CFG,3,1,128,64,24501
A,t3,15,SETRWC,MATH,3,1,32,64,6042
A,t3,15,SETRWC,MATH,3,1,64,64,12200
A,t3,15,SETRWC,MATH,3,1,96,64,18355
A,t3,15,SETRWC,MATH,3,1,128,64,24504
A,t3,16,INCRWC,MATH,3,1,32,64,6040
A,t3,16,INCRWC,MATH,3,1,64,64,12202
A,t3,16,INCRWC,MATH,3,1,96,64,18356
A,t3,16,INCRWC,MATH,3,1,128,64,24501
A,t3,17,MVMUL,MATH,3,1,32,64,24311
A,t3,17,MVMUL,MATH,3,1,64,64,49342
A,t3,17,MVMUL,MATH,3,1,96,64,74116
A,t3,17,MVMUL,MATH,3,1,128,64,98884
A,t3,18,ELWADD,MATH,3,1,32,64,24572
A,t3,18,ELWADD,MATH,3,1,64,64,49342
A,t3,18,ELWADD,MATH,3,1,96,64,74109
A,t3,18,ELWADD,MATH,3,1,128,64,98877
A,t3,19,ELWMUL,MATH,3,1,32,64,24573
A,t3,19,ELWMUL,MATH,3,1,64,64,49342
A,t3,19,ELWMUL,MATH,3,1,96,64,74110
A,t3,19,ELWMUL,MATH,3,1,128,64,98878
A,t3,0,loop_overhead,-,3,2,32,64,76
A,t3,0,loop_overhead,-,3,2,64,64,140
A,t3,0,loop_overhead,-,3,2,96,64,204
A,t3,0,loop_overhead,-,3,2,128,64,268
A,t3,1,NOP,NONE,3,2,32,64,2137
A,t3,1,NOP,NONE,3,2,64,64,4235
A,t3,1,NOP,NONE,3,2,96,64,6347
