# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
#
# THIS IS A REFERENCE MEASUREMENT, NOT RUN OUTPUT. It is the PRIMARY tracked
# dataset: `python3 -m tt_sim.perf.tensix_bench_sweep` with no arguments reads
# this file, so the rung-3 comparison reproduces with no hardware. Run output
# from perfbench/tensixbench lands in perfbench/*/src/ and stays gitignored; a
# curated reference belongs here, next to the harness that reads it.
#
# device=blackhole-silicon simulator=no
# firmware_bundle=19.6.0 kmd=2.9.0
# flags: --blocks 32 --iters 64 --dvalid-once --fidelities LoFi,HiFi2,HiFi4
# slow_dispatch=1 dvalid_probes=on
# valid=yes rows=504 phases=A,B
# collected=2026-08-04
# host=unrecorded
#
# THIS IS EXPERIMENT X1 of docs/plans/matrix-unit-thread-contention.md, and it
# is the de-confounded configuration. `dvalid_setup=once` means exactly one
# legal SETDVALID executes before the MATH probes regardless of how many TRISCs
# are issuing, with a barrier after it. The run it replaced issued one per
# active thread, so the third one handed the Matrix Unit a bank it already
# owned -- the instruction's own precondition violated, and a state the ISA
# docs classify as NonContractualBehavior. That earlier configuration is kept,
# deliberately, as tensixbench-blackhole-dvalid-per-thread.csv in this
# directory: it is the control that demonstrates the artefact, and it is the
# only reason to keep it.
#
# WHAT CHANGED BETWEEN THE TWO, and it is not only the multi-thread columns:
# MVMUL/ELWADD/ELWMUL read 5.99/11.97/18.04 cycles per instruction at one, two
# and three threads here (a clean 3.0x, ~6.0 cycles aggregate throughout),
# against 1.00/6.08/12.10 in the control. The control's *single-thread* 0.998
# was an artefact too, so no column of the earlier run survives for those three
# probes.
#
# ONE RUN, ON ONE CARD, by one operator; the host machine name was not captured
# in what came back with the file. Every conclusion drawn from it inherits
# that. The firmware bundle and KMD versions are carried over from the same
# operator's 2026-08-04 phase A run on the same card; they were not re-reported
# with this file.
#
# PHASE B IS HERE, and it is the first fidelity measurement off silicon: a real
# matmul_tiles inner loop at LoFi, HiFi2 and HiFi4, 24 rows at the end of the
# file. Only the *differences* between fidelities are interpretable; see the
# sweep's fidelity section and docs/plans/tensix-cost-benchmark.md.
#
# The companion tt-sim run of the same binary is deliberately NOT tracked
# alongside it: it is regenerable in minutes from perfbench/run.sh and would
# freeze a claim about one revision of the simulator. Reproduce it and pass it
# with --reference.
#
# arch=blackhole magic=0x7B10CE02 unroll=64 probe_mask=0xFFFFF dvalid_setup=once mm_block=8 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t1,10,ADDDMAREG,THCON,1,1,128,64,24519
A,t1,11,MULDMAREG,THCON,1,1,32,64,6058
A,t1,11,MULDMAREG,THCON,1,1,64,64,12227
A,t1,11,MULDMAREG,THCON,1,1,96,64,18375
A,t1,11,MULDMAREG,THCON,1,1,128,64,24519
A,t1,12,SHIFTDMAREG,THCON,1,1,32,64,6058
A,t1,12,SHIFTDMAREG,THCON,1,1,64,64,12227
A,t1,12,SHIFTDMAREG,THCON,1,1,96,64,18375
A,t1,12,SHIFTDMAREG,THCON,1,1,128,64,24519
A,t1,13,CMPDMAREG,THCON,1,1,32,64,6058
A,t1,13,CMPDMAREG,THCON,1,1,64,64,12227
A,t1,13,CMPDMAREG,THCON,1,1,96,64,18375
A,t1,13,CMPDMAREG,THCON,1,1,128,64,24519
A,t1,14,RDCFG,CFG,1,1,32,64,2139
A,t1,14,RDCFG,CFG,1,1,64,64,4235
A,t1,14,RDCFG,CFG,1,1,96,64,6347
A,t1,14,RDCFG,CFG,1,1,128,64,8459
A,t1,15,SETRWC,MATH,1,1,32,64,2138
A,t1,15,SETRWC,MATH,1,1,64,64,4235
A,t1,15,SETRWC,MATH,1,1,96,64,6347
A,t1,15,SETRWC,MATH,1,1,128,64,8459
A,t1,16,INCRWC,MATH,1,1,32,64,2137
A,t1,16,INCRWC,MATH,1,1,64,64,4235
A,t1,16,INCRWC,MATH,1,1,96,64,6347
A,t1,16,INCRWC,MATH,1,1,128,64,8459
A,t1,17,MVMUL,MATH,1,1,32,64,12095
A,t1,17,MVMUL,MATH,1,1,64,64,24515
A,t1,17,MVMUL,MATH,1,1,96,64,36807
A,t1,17,MVMUL,MATH,1,1,128,64,49095
A,t1,18,ELWADD,MATH,1,1,32,64,12179
A,t1,18,ELWADD,MATH,1,1,64,64,24509
A,t1,18,ELWADD,MATH,1,1,96,64,36801
A,t1,18,ELWADD,MATH,1,1,128,64,49088
A,t1,19,ELWMUL,MATH,1,1,32,64,12188
A,t1,19,ELWMUL,MATH,1,1,64,64,24509
A,t1,19,ELWMUL,MATH,1,1,96,64,36801
A,t1,19,ELWMUL,MATH,1,1,128,64,49088
A,t2,0,loop_overhead,-,2,0,32,64,76
A,t2,0,loop_overhead,-,2,0,64,64,140
A,t2,0,loop_overhead,-,2,0,96,64,204
A,t2,0,loop_overhead,-,2,0,128,64,268
A,t2,1,NOP,NONE,2,0,32,64,2140
A,t2,1,NOP,NONE,2,0,64,64,4235
A,t2,1,NOP,NONE,2,0,96,64,6347
A,t2,1,NOP,NONE,2,0,128,64,8459
A,t2,2,DMANOP,TDMA,2,0,32,64,4046
A,t2,2,DMANOP,TDMA,2,0,64,64,8142
A,t2,2,DMANOP,TDMA,2,0,96,64,12238
A,t2,2,DMANOP,TDMA,2,0,128,64,16334
A,t2,3,SFPNOP,SFPU,2,0,32,64,4052
A,t2,3,SFPNOP,SFPU,2,0,64,64,8140
A,t2,3,SFPNOP,SFPU,2,0,96,64,12234
A,t2,3,SFPNOP,SFPU,2,0,128,64,16328
A,t2,4,SFPMOV,SFPU,2,0,32,64,4046
A,t2,4,SFPMOV,SFPU,2,0,64,64,8128
A,t2,4,SFPMOV,SFPU,2,0,96,64,12212
A,t2,4,SFPMOV,SFPU,2,0,128,64,16316
A,t2,5,SFPADD,SFPU,2,0,32,64,4036
A,t2,5,SFPADD,SFPU,2,0,64,64,8114
A,t2,5,SFPADD,SFPU,2,0,96,64,12220
A,t2,5,SFPADD,SFPU,2,0,128,64,16319
A,t2,6,SFPMUL,SFPU,2,0,32,64,4031
A,t2,6,SFPMUL,SFPU,2,0,64,64,8125
A,t2,6,SFPMUL,SFPU,2,0,96,64,12225
A,t2,6,SFPMUL,SFPU,2,0,128,64,16316
A,t2,7,SFPMAD,SFPU,2,0,32,64,4027
A,t2,7,SFPMAD,SFPU,2,0,64,64,8122
A,t2,7,SFPMAD,SFPU,2,0,96,64,12221
A,t2,7,SFPMAD,SFPU,2,0,128,64,16308
A,t2,8,SFPABS,SFPU,2,0,32,64,4025
A,t2,8,SFPABS,SFPU,2,0,64,64,8125
A,t2,8,SFPABS,SFPU,2,0,96,64,12211
A,t2,8,SFPABS,SFPU,2,0,128,64,16315
A,t2,9,SETDMAREG,THCON,2,0,32,64,4047
A,t2,9,SETDMAREG,THCON,2,0,64,64,8136
A,t2,9,SETDMAREG,THCON,2,0,96,64,12226
A,t2,9,SETDMAREG,THCON,2,0,128,64,16313
A,t2,10,ADDDMAREG,THCON,2,0,32,64,12073
A,t2,10,ADDDMAREG,THCON,2,0,64,64,24461
A,t2,10,ADDDMAREG,THCON,2,0,96,64,36744
A,t2,10,ADDDMAREG,THCON,2,0,128,64,49037
A,t2,11,MULDMAREG,THCON,2,0,32,64,12163
A,t2,11,MULDMAREG,THCON,2,0,64,64,24456
A,t2,11,MULDMAREG,THCON,2,0,96,64,36740
A,t2,11,MULDMAREG,THCON,2,0,128,64,49037
A,t2,12,SHIFTDMAREG,THCON,2,0,32,64,12160
A,t2,12,SHIFTDMAREG,THCON,2,0,64,64,24456
A,t2,12,SHIFTDMAREG,THCON,2,0,96,64,36740
A,t2,12,SHIFTDMAREG,THCON,2,0,128,64,49037
A,t2,13,CMPDMAREG,THCON,2,0,32,64,12161
A,t2,13,CMPDMAREG,THCON,2,0,64,64,24456
A,t2,13,CMPDMAREG,THCON,2,0,96,64,36740
A,t2,13,CMPDMAREG,THCON,2,0,128,64,49037
A,t2,14,RDCFG,CFG,2,0,32,64,4079
A,t2,14,RDCFG,CFG,2,0,64,64,8132
A,t2,14,RDCFG,CFG,2,0,96,64,12223
A,t2,14,RDCFG,CFG,2,0,128,64,16319
A,t2,15,SETRWC,MATH,2,0,32,64,4035
A,t2,15,SETRWC,MATH,2,0,64,64,8127
A,t2,15,SETRWC,MATH,2,0,96,64,12226
A,t2,15,SETRWC,MATH,2,0,128,64,16314
A,t2,16,INCRWC,MATH,2,0,32,64,4040
A,t2,16,INCRWC,MATH,2,0,64,64,8120
A,t2,16,INCRWC,MATH,2,0,96,64,12223
A,t2,16,INCRWC,MATH,2,0,128,64,16326
A,t2,17,MVMUL,MATH,2,0,32,64,24173
A,t2,17,MVMUL,MATH,2,0,64,64,49040
A,t2,17,MVMUL,MATH,2,0,96,64,73621
A,t2,17,MVMUL,MATH,2,0,128,64,98199
A,t2,18,ELWADD,MATH,2,0,32,64,24456
A,t2,18,ELWADD,MATH,2,0,64,64,49044
A,t2,18,ELWADD,MATH,2,0,96,64,73613
A,t2,18,ELWADD,MATH,2,0,128,64,98196
A,t2,19,ELWMUL,MATH,2,0,32,64,24463
A,t2,19,ELWMUL,MATH,2,0,64,64,49037
A,t2,19,ELWMUL,MATH,2,0,96,64,73620
A,t2,19,ELWMUL,MATH,2,0,128,64,98196
A,t2,0,loop_overhead,-,2,1,32,64,76
A,t2,0,loop_overhead,-,2,1,64,64,140
A,t2,0,loop_overhead,-,2,1,96,64,204
A,t2,0,loop_overhead,-,2,1,128,64,268
A,t2,1,NOP,NONE,2,1,32,64,2138
A,t2,1,NOP,NONE,2,1,64,64,4235
A,t2,1,NOP,NONE,2,1,96,64,6347
A,t2,1,NOP,NONE,2,1,128,64,8459
A,t2,2,DMANOP,TDMA,2,1,32,64,4046
A,t2,2,DMANOP,TDMA,2,1,64,64,8142
A,t2,2,DMANOP,TDMA,2,1,96,64,12238
A,t2,2,DMANOP,TDMA,2,1,128,64,16334
A,t2,3,SFPNOP,SFPU,2,1,32,64,4046
A,t2,3,SFPNOP,SFPU,2,1,64,64,8142
A,t2,3,SFPNOP,SFPU,2,1,96,64,12238
A,t2,3,SFPNOP,SFPU,2,1,128,64,16334
A,t2,4,SFPMOV,SFPU,2,1,32,64,4046
A,t2,4,SFPMOV,SFPU,2,1,64,64,8142
A,t2,4,SFPMOV,SFPU,2,1,96,64,12238
A,t2,4,SFPMOV,SFPU,2,1,128,64,16334
A,t2,5,SFPADD,SFPU,2,1,32,64,4046
A,t2,5,SFPADD,SFPU,2,1,64,64,8142
A,t2,5,SFPADD,SFPU,2,1,96,64,12238
A,t2,5,SFPADD,SFPU,2,1,128,64,16334
A,t2,6,SFPMUL,SFPU,2,1,32,64,4046
A,t2,6,SFPMUL,SFPU,2,1,64,64,8142
A,t2,6,SFPMUL,SFPU,2,1,96,64,12238
A,t2,6,SFPMUL,SFPU,2,1,128,64,16334
A,t2,7,SFPMAD,SFPU,2,1,32,64,4046
A,t2,7,SFPMAD,SFPU,2,1,64,64,8142
A,t2,7,SFPMAD,SFPU,2,1,96,64,12238
A,t2,7,SFPMAD,SFPU,2,1,128,64,16334
A,t2,8,SFPABS,SFPU,2,1,32,64,4049
A,t2,8,SFPABS,SFPU,2,1,64,64,8142
A,t2,8,SFPABS,SFPU,2,1,96,64,12238
A,t2,8,SFPABS,SFPU,2,1,128,64,16334
A,t2,9,SETDMAREG,THCON,2,1,32,64,4046
A,t2,9,SETDMAREG,THCON,2,1,64,64,8142
A,t2,9,SETDMAREG,THCON,2,1,96,64,12238
A,t2,9,SETDMAREG,THCON,2,1,128,64,16334
A,t2,10,ADDDMAREG,THCON,2,1,32,64,12104
A,t2,10,ADDDMAREG,THCON,2,1,64,64,24502
A,t2,10,ADDDMAREG,THCON,2,1,96,64,36789
A,t2,10,ADDDMAREG,THCON,2,1,128,64,49077
A,t2,11,MULDMAREG,THCON,2,1,32,64,12193
A,t2,11,MULDMAREG,THCON,2,1,64,64,24502
A,t2,11,MULDMAREG,THCON,2,1,96,64,36788
A,t2,11,MULDMAREG,THCON,2,1,128,64,49077
A,t2,12,SHIFTDMAREG,THCON,2,1,32,64,12193
A,t2,12,SHIFTDMAREG,THCON,2,1,64,64,24502
A,t2,12,SHIFTDMAREG,THCON,2,1,96,64,36788
A,t2,12,SHIFTDMAREG,THCON,2,1,128,64,49077
A,t2,13,CMPDMAREG,THCON,2,1,32,64,12198
A,t2,13,CMPDMAREG,THCON,2,1,64,64,24502
A,t2,13,CMPDMAREG,THCON,2,1,96,64,36788
A,t2,13,CMPDMAREG,THCON,2,1,128,64,49077
A,t2,14,RDCFG,CFG,2,1,32,64,4106
A,t2,14,RDCFG,CFG,2,1,64,64,8142
A,t2,14,RDCFG,CFG,2,1,96,64,12238
A,t2,14,RDCFG,CFG,2,1,128,64,16334
A,t2,15,SETRWC,MATH,2,1,32,64,4046
A,t2,15,SETRWC,MATH,2,1,64,64,8142
A,t2,15,SETRWC,MATH,2,1,96,64,12238
A,t2,15,SETRWC,MATH,2,1,128,64,16334
A,t2,16,INCRWC,MATH,2,1,32,64,4046
A,t2,16,INCRWC,MATH,2,1,64,64,8142
A,t2,16,INCRWC,MATH,2,1,96,64,12238
A,t2,16,INCRWC,MATH,2,1,128,64,16334
A,t2,17,MVMUL,MATH,2,1,32,64,24178
A,t2,17,MVMUL,MATH,2,1,64,64,49036
A,t2,17,MVMUL,MATH,2,1,96,64,73624
A,t2,17,MVMUL,MATH,2,1,128,64,98194
A,t2,18,ELWADD,MATH,2,1,32,64,24465
A,t2,18,ELWADD,MATH,2,1,64,64,49051
A,t2,18,ELWADD,MATH,2,1,96,64,73605
A,t2,18,ELWADD,MATH,2,1,128,64,98203
A,t2,19,ELWMUL,MATH,2,1,32,64,24470
A,t2,19,ELWMUL,MATH,2,1,64,64,49030
A,t2,19,ELWMUL,MATH,2,1,96,64,73627
A,t2,19,ELWMUL,MATH,2,1,128,64,98203
A,t3,0,loop_overhead,-,3,0,32,64,76
A,t3,0,loop_overhead,-,3,0,64,64,140
A,t3,0,loop_overhead,-,3,0,96,64,204
A,t3,0,loop_overhead,-,3,0,128,64,268
A,t3,1,NOP,NONE,3,0,32,64,2139
A,t3,1,NOP,NONE,3,0,64,64,4235
A,t3,1,NOP,NONE,3,0,96,64,6347
A,t3,1,NOP,NONE,3,0,128,64,8459
A,t3,2,DMANOP,TDMA,3,0,32,64,6051
A,t3,2,DMANOP,TDMA,3,0,64,64,12207
A,t3,2,DMANOP,TDMA,3,0,96,64,18351
A,t3,2,DMANOP,TDMA,3,0,128,64,24494
A,t3,3,SFPNOP,SFPU,3,0,32,64,6042
A,t3,3,SFPNOP,SFPU,3,0,64,64,12211
A,t3,3,SFPNOP,SFPU,3,0,96,64,18355
A,t3,3,SFPNOP,SFPU,3,0,128,64,24499
A,t3,4,SFPMOV,SFPU,3,0,32,64,6033
A,t3,4,SFPMOV,SFPU,3,0,64,64,12200
A,t3,4,SFPMOV,SFPU,3,0,96,64,18344
A,t3,4,SFPMOV,SFPU,3,0,128,64,24499
A,t3,5,SFPADD,SFPU,3,0,32,64,6041
A,t3,5,SFPADD,SFPU,3,0,64,64,12203
A,t3,5,SFPADD,SFPU,3,0,96,64,18348
A,t3,5,SFPADD,SFPU,3,0,128,64,24499
A,t3,6,SFPMUL,SFPU,3,0,32,64,6039
A,t3,6,SFPMUL,SFPU,3,0,64,64,12202
A,t3,6,SFPMUL,SFPU,3,0,96,64,18346
A,t3,6,SFPMUL,SFPU,3,0,128,64,24496
A,t3,7,SFPMAD,SFPU,3,0,32,64,6033
A,t3,7,SFPMAD,SFPU,3,0,64,64,12185
A,t3,7,SFPMAD,SFPU,3,0,96,64,18346
A,t3,7,SFPMAD,SFPU,3,0,128,64,24496
A,t3,8,SFPABS,SFPU,3,0,32,64,6038
A,t3,8,SFPABS,SFPU,3,0,64,64,12186
A,t3,8,SFPABS,SFPU,3,0,96,64,18345
A,t3,8,SFPABS,SFPU,3,0,128,64,24495
A,t3,9,SETDMAREG,THCON,3,0,32,64,6045
A,t3,9,SETDMAREG,THCON,3,0,64,64,12208
A,t3,9,SETDMAREG,THCON,3,0,96,64,18355
A,t3,9,SETDMAREG,THCON,3,0,128,64,24499
A,t3,10,ADDDMAREG,THCON,3,0,32,64,18103
A,t3,10,ADDDMAREG,THCON,3,0,64,64,36717
A,t3,10,ADDDMAREG,THCON,3,0,96,64,55150
A,t3,10,ADDDMAREG,THCON,3,0,128,64,73582
A,t3,11,MULDMAREG,THCON,3,0,32,64,18279
A,t3,11,MULDMAREG,THCON,3,0,64,64,36718
A,t3,11,MULDMAREG,THCON,3,0,96,64,55150
A,t3,11,MULDMAREG,THCON,3,0,128,64,73582
A,t3,12,SHIFTDMAREG,THCON,3,0,32,64,18291
A,t3,12,SHIFTDMAREG,THCON,3,0,64,64,36718
A,t3,12,SHIFTDMAREG,THCON,3,0,96,64,55150
A,t3,12,SHIFTDMAREG,THCON,3,0,128,64,73582
A,t3,13,CMPDMAREG,THCON,3,0,32,64,18290
A,t3,13,CMPDMAREG,THCON,3,0,64,64,36718
A,t3,13,CMPDMAREG,THCON,3,0,96,64,55150
A,t3,13,CMPDMAREG,THCON,3,0,128,64,73582
A,t3,14,RDCFG,CFG,3,0,32,64,6151
A,t3,14,RDCFG,CFG,3,0,64,64,12188
A,t3,14,RDCFG,CFG,3,0,96,64,18350
A,t3,14,RDCFG,CFG,3,0,128,64,24498
A,t3,15,SETRWC,MATH,3,0,32,64,6042
A,t3,15,SETRWC,MATH,3,0,64,64,12191
A,t3,15,SETRWC,MATH,3,0,96,64,18346
A,t3,15,SETRWC,MATH,3,0,128,64,24489
A,t3,16,INCRWC,MATH,3,0,32,64,6045
A,t3,16,INCRWC,MATH,3,0,64,64,12208
A,t3,16,INCRWC,MATH,3,0,96,64,18354
A,t3,16,INCRWC,MATH,3,0,128,64,24498
A,t3,17,MVMUL,MATH,3,0,32,64,36233
A,t3,17,MVMUL,MATH,3,0,64,64,73540
A,t3,17,MVMUL,MATH,3,0,96,64,110396
A,t3,17,MVMUL,MATH,3,0,128,64,147265
A,t3,18,ELWADD,MATH,3,0,32,64,36670
A,t3,18,ELWADD,MATH,3,0,64,64,73536
A,t3,18,ELWADD,MATH,3,0,96,64,110400
A,t3,18,ELWADD,MATH,3,0,128,64,147264
A,t3,19,ELWMUL,MATH,3,0,32,64,36671
A,t3,19,ELWMUL,MATH,3,0,64,64,73536
A,t3,19,ELWMUL,MATH,3,0,96,64,110400
A,t3,19,ELWMUL,MATH,3,0,128,64,147264
A,t3,0,loop_overhead,-,3,1,32,64,76
A,t3,0,loop_overhead,-,3,1,64,64,140
A,t3,0,loop_overhead,-,3,1,96,64,204
A,t3,0,loop_overhead,-,3,1,128,64,268
A,t3,1,NOP,NONE,3,1,32,64,2137
A,t3,1,NOP,NONE,3,1,64,64,4235
A,t3,1,NOP,NONE,3,1,96,64,6347
A,t3,1,NOP,NONE,3,1,128,64,8459
A,t3,2,DMANOP,TDMA,3,1,32,64,6045
A,t3,2,DMANOP,TDMA,3,1,64,64,12207
A,t3,2,DMANOP,TDMA,3,1,96,64,18350
A,t3,2,DMANOP,TDMA,3,1,128,64,24493
A,t3,3,SFPNOP,SFPU,3,1,32,64,6050
A,t3,3,SFPNOP,SFPU,3,1,64,64,12206
A,t3,3,SFPNOP,SFPU,3,1,96,64,18353
A,t3,3,SFPNOP,SFPU,3,1,128,64,24497
A,t3,4,SFPMOV,SFPU,3,1,32,64,6039
A,t3,4,SFPMOV,SFPU,3,1,64,64,12195
A,t3,4,SFPMOV,SFPU,3,1,96,64,18346
A,t3,4,SFPMOV,SFPU,3,1,128,64,24499
A,t3,5,SFPADD,SFPU,3,1,32,64,6053
A,t3,5,SFPADD,SFPU,3,1,64,64,12203
A,t3,5,SFPADD,SFPU,3,1,96,64,18353
A,t3,5,SFPADD,SFPU,3,1,128,64,24497
A,t3,6,SFPMUL,SFPU,3,1,32,64,6045
A,t3,6,SFPMUL,SFPU,3,1,64,64,12207
A,t3,6,SFPMUL,SFPU,3,1,96,64,18351
A,t3,6,SFPMUL,SFPU,3,1,128,64,24495
A,t3,7,SFPMAD,SFPU,3,1,32,64,6034
A,t3,7,SFPMAD,SFPU,3,1,64,64,12189
A,t3,7,SFPMAD,SFPU,3,1,96,64,18352
A,t3,7,SFPMAD,SFPU,3,1,128,64,24496
A,t3,8,SFPABS,SFPU,3,1,32,64,6040
A,t3,8,SFPABS,SFPU,3,1,64,64,12184
A,t3,8,SFPABS,SFPU,3,1,96,64,18345
A,t3,8,SFPABS,SFPU,3,1,128,64,24494
A,t3,9,SETDMAREG,THCON,3,1,32,64,6040
A,t3,9,SETDMAREG,THCON,3,1,64,64,12202
A,t3,9,SETDMAREG,THCON,3,1,96,64,18349
A,t3,9,SETDMAREG,THCON,3,1,128,64,24493
A,t3,10,ADDDMAREG,THCON,3,1,32,64,18125
A,t3,10,ADDDMAREG,THCON,3,1,64,64,36748
A,t3,10,ADDDMAREG,THCON,3,1,96,64,55181
A,t3,10,ADDDMAREG,THCON,3,1,128,64,73605
A,t3,11,MULDMAREG,THCON,3,1,32,64,18304
A,t3,11,MULDMAREG,THCON,3,1,64,64,36749
A,t3,11,MULDMAREG,THCON,3,1,96,64,55181
A,t3,11,MULDMAREG,THCON,3,1,128,64,73605
A,t3,12,SHIFTDMAREG,THCON,3,1,32,64,18315
A,t3,12,SHIFTDMAREG,THCON,3,1,64,64,36749
A,t3,12,SHIFTDMAREG,THCON,3,1,96,64,55181
A,t3,12,SHIFTDMAREG,THCON,3,1,128,64,73605
A,t3,13,CMPDMAREG,THCON,3,1,32,64,18313
A,t3,13,CMPDMAREG,THCON,3,1,64,64,36749
A,t3,13,CMPDMAREG,THCON,3,1,96,64,55181
A,t3,13,CMPDMAREG,THCON,3,1,128,64,73605
A,t3,14,RDCFG,CFG,3,1,32,64,6207
A,t3,14,RDCFG,CFG,3,1,64,64,12192
A,t3,14,RDCFG,CFG,3,1,96,64,18355
A,t3,14,RDCFG,CFG,3,1,128,64,24499
A,t3,15,SETRWC,MATH,3,1,32,64,6032
A,t3,15,SETRWC,MATH,3,1,64,64,12187
A,t3,15,SETRWC,MATH,3,1,96,64,18341
A,t3,15,SETRWC,MATH,3,1,128,64,24491
A,t3,16,INCRWC,MATH,3,1,32,64,6045
A,t3,16,INCRWC,MATH,3,1,64,64,12208
A,t3,16,INCRWC,MATH,3,1,96,64,18353
A,t3,16,INCRWC,MATH,3,1,128,64,24497
A,t3,17,MVMUL,MATH,3,1,32,64,36238
A,t3,17,MVMUL,MATH,3,1,64,64,73540
A,t3,17,MVMUL,MATH,3,1,96,64,110406
A,t3,17,MVMUL,MATH,3,1,128,64,147267
A,t3,18,ELWADD,MATH,3,1,32,64,36677
